0.000000, 0.000000, -7.048967, 7.093100
0.000000, 0.000000, 3.720876, 1.291543
0.000000, 0.000000, -4.653532, -8.851251
-4.653532, -8.851251, -13.577430, -13.363904
-7.048967, 7.093100, -16.555339, 10.196143
-16.555339, 10.196143, -25.768963, 6.309094
-16.555339, 10.196143, -15.118085, 9.332401
-13.577430, -13.363904, -14.577360, -23.313786
-25.768963, 6.309094, -32.950609, -0.649638
-14.577360, -23.313786, -5.632370, -27.784486
-14.577360, -23.313786, -24.537694, -22.423988
3.720876, 1.291543, 7.354810, 10.607901
7.354810, 10.607901, 8.589414, 11.744041
8.589414, 11.744041, 12.713679, 12.369831
-25.768963, 6.309094, -29.616156, 15.539430
