-16.000000, 10.000000
-14.832115, 8.376410
-13.183011, 9.507984
-11.326697, 8.763607
-9.681693, 7.626082
-9.185290, 5.688665
-8.463126, 3.823597
-6.532516, 3.301347
-6.498039, 1.301645
-4.923134, 0.068893
-5.873963, -1.690631
-5.521955, -3.659410
-4.447137, -5.346054
-4.778298, -7.318446
-3.402940, -8.770477
-3.399849, -10.770474
-2.002551, -12.201403
-0.697783, -13.717180
1.159736, -14.458547
1.627829, -12.514096
3.627121, -12.567337
4.997913, -11.722291
6.292137, -11.592347
8.172577, -10.911210
9.453091, -12.447532
11.191185, -11.458073
12.487856, -12.980782
13.662451, -14.599525
15.635027, -14.269458
17.034013, -15.698737
18.808857, -16.620651
19.169900, -18.587794
19.079249, -20.585738
21.047246, -20.942092
21.187982, -22.937134
20.027061, -24.565711
20.514888, -26.505305
18.722666, -27.392967
18.934941, -29.381670
20.295513, -30.847562
20.165022, -32.843301
19.783764, -34.806625
21.767426, -35.061742
23.658823, -35.711831
25.515164, -36.456141
24.602002, -38.235505
23.624776, -39.980506
23.144811, -41.922060
21.303513, -42.702844
