3.000000, 40.181535, -39.669251, 1.793955, 0.286314, 0.746289, 0.095438, 0.625907
3.878100, 39.902785, -39.149066, 2.165323, 1.064137, 0.099556, 0.885802, -0.736515
4.302768, 39.605651, -38.708070, 2.141189, 1.440309, -0.213219, 0.885802, -0.736515
4.678122, 39.311065, -38.182409, 2.009272, 1.772798, -0.489673, 0.885802, -0.736515
4.949411, 39.129718, -37.702549, 1.849327, 2.013106, -0.689481, 0.885802, -0.736515
5.236435, 39.025192, -37.098389, 1.637324, 2.267353, -0.746243, 0.885802, -0.736515
5.516459, 39.051764, -36.430491, 1.428358, 2.515399, -0.746243, 0.885802, -0.736515
5.796484, 39.233258, -35.715405, 1.219392, 2.763444, -0.746243, 0.885802, -0.736515
5.983166, 39.450576, -35.231028, 1.080081, 2.928808, -0.746243, 0.885802, -0.736515
6.000000, 39.474142, -35.187581, 1.067519, 2.943720, -0.746243, 0.885802, -0.736515
6.201122, 39.782555, -34.703640, 0.948374, 2.766252, -0.438565, -0.882386, 1.529804
6.433025, 40.160863, -34.215368, 0.887805, 2.561624, -0.083799, -0.882386, 1.529804
6.664928, 40.519090, -33.771608, 0.909507, 2.356996, 0.270967, -0.882386, 1.529804
6.896831, 40.821457, -33.345327, 1.013481, 2.152368, 0.625733, -0.882386, 1.529804
7.203952, 41.090093, -32.788661, 1.237903, 1.881369, 0.746162, -0.882386, 1.529804
7.503952, 41.206299, -32.278108, 1.461752, 1.616653, 0.746162, -0.882386, 1.529804
7.903952, 41.186741, -31.704496, 1.760217, 1.263698, 0.746162, -0.882386, 1.529804
8.408073, 40.995995, -31.208413, 2.136373, 0.949925, 0.746162, -0.882386, 1.529804
9.000000, 40.601223, -30.814441, 2.578046, 0.949925, 0.746162, -0.882386, 1.529804
9.578100, 40.093061, -30.613588, 2.923696, 0.949925, 0.449650, -0.385195, -0.512908
10.178100, 39.527544, -30.548971, 3.101163, 0.949925, 0.141906, -0.385195, -0.512908
10.778100, 38.957838, -30.532655, 3.093983, 0.949925, -0.165839, -0.385195, -0.512908
11.378100, 38.393439, -30.459942, 2.902156, 0.949925, -0.473584, -0.385195, -0.512908
11.908415, 37.929362, -30.269706, 2.578883, 0.949925, -0.745587, -0.385195, -0.512908
12.000000, 37.857420, -30.220817, 2.510548, 0.949925, -0.746148, -0.385195, -0.512908
12.554940, 37.476491, -29.857615, 2.326044, 0.949925, 0.081198, -0.788837, 1.490874
13.130009, 37.064073, -29.502406, 2.606847, 0.949925, 0.746188, -0.788837, 1.490874
13.730009, 36.525961, -29.329507, 3.054560, 0.949925, 0.746188, -0.788837, 1.490874
14.330009, 35.966037, -29.406599, 3.502273, 0.949925, 0.746188, -0.788837, 1.490874
14.930009, 35.494673, -29.718488, 3.949986, 0.949925, 0.746188, -0.788837, 1.490874
15.000000, 35.450029, -29.767746, 4.002213, 0.949925, 0.746188, -0.788837, 1.490874
15.553796, 35.180796, -30.217308, 4.307254, 0.949925, 0.355450, -1.355229, -0.705564
16.124631, 34.999006, -30.727973, 4.395203, 0.949925, -0.047310, -1.355229, -0.705564
16.695466, 34.803598, -31.233276, 4.253241, 0.949925, -0.450071, -1.355229, -0.705564
17.295824, 34.467284, -31.689312, 3.867394, 0.949925, -0.746223, -1.355229, -0.705564
17.895824, 33.971794, -31.961245, 3.419661, 0.949925, -0.746223, -1.355229, -0.705564
18.000000, 33.875676, -31.984685, 3.341922, 0.949925, -0.746223, -1.355229, -0.705564
18.578100, 33.329967, -31.984133, 2.953650, 0.949925, -0.597044, -0.677951, 0.258050
19.178100, 32.797042, -31.788643, 2.641873, 0.949925, -0.442214, -0.677951, 0.258050
19.778100, 32.333075, -31.459574, 2.422993, 0.949925, -0.287385, -0.677951, 0.258050
20.378100, 31.931913, -31.055241, 2.297011, 0.949925, -0.132555, -0.677951, 0.258050
20.978100, 31.563915, -30.620047, 2.263927, 0.949925, 0.022275, -0.677951, 0.258050
21.000000, 31.550619, -30.604048, 2.264477, 0.949925, 0.027926, -0.677951, 0.258050
21.528007, 31.204272, -30.242535, 2.468056, 0.949925, 0.743196, -0.489420, 1.354659
22.066484, 30.751893, -30.011243, 2.869873, 0.949925, 0.746218, -0.489420, 1.354659
22.666484, 30.187334, -29.984206, 3.317604, 0.949925, 0.746218, -0.489420, 1.354659
23.266484, 29.666717, -30.204243, 3.765335, 0.949925, 0.746218, -0.489420, 1.354659
