40.000000, -40.000000
40.181535, -39.669251
39.474142, -35.187581
40.601223, -30.814441
37.857420, -30.220817
35.450029, -29.767746
33.875676, -31.984685
31.550619, -30.604048
29.237588, -30.742162
30.747535, -32.465010
26.921192, -35.335384
21.781119, -37.312486
30.747535, -32.465010
18.002115, -41.495908
31.802929, -34.632913
31.809446, -34.611929
40.000000, -40.000000
27.949724, -33.016001
30.747535, -32.465010
36.361335, -31.869616
30.747535, -32.465010
27.971331, -33.034508
37.018748, -34.340619
30.342285, -33.126393
31.215099, -32.698604
35.481822, -29.363461
18.272427, -41.265891
30.747535, -32.465010
40.000000, -40.000000
17.555119, -40.875092
30.747535, -32.465010
17.026446, -39.090278
12.716764, -35.987778
11.979394, -30.417209
10.931929, -25.458047
10.078498, -25.832266
13.923475, -31.366496
35.923962, -31.611382
35.923962, -31.611382
44.037225, -37.359835
36.609077, -33.831107
36.711143, -33.912863
35.923962, -31.611382
11.399678, -22.374647
21.993593, -36.716646
14.188997, -22.484114
15.663369, -25.202651
15.936710, -23.138756
15.273504, -25.040202
38.654977, -32.023005
16.037724, -20.154085
35.923962, -31.611382
14.894392, -25.514165
15.342912, -25.811448
16.776695, -15.067360
16.519771, -23.852491
13.093917, -10.979436
7.833711, -10.930624
38.654977, -32.023005
38.654977, -32.023005
7.966738, -10.587779
6.484141, -8.504604
36.118121, -28.042225
8.095038, -9.440913
7.925270, -9.768090
8.741902, -8.893375
9.855884, -6.531072
8.741902, -8.893375
11.473536, -8.133397
9.916215, -1.591431
6.228710, 1.967263
12.992435, -30.866945
16.640022, -37.690230
8.741902, -8.893375
13.201756, -30.626766
2.962276, 2.443772
2.243666, -0.195324
0.270843, 0.969198
12.905890, -30.572020
1.608291, 6.146871
4.672652, 1.976498
0.270843, 0.969198
-0.970728, 10.338075
17.367964, -15.000137
-0.182563, 3.465632
2.406901, 1.797085
5.410890, 1.503857
-5.579210, 12.486221
1.435253, 4.316323
-3.942289, 14.088854
2.482783, 2.706780
-4.249807, 14.725871
17.557483, -9.584751
-1.874502, 16.189308
1.014970, 20.389919
-1.410489, 10.851769
6.135526, 20.086091
-7.693680, 16.842758
-12.455000, 18.662734
13.526571, -7.495197
40.809072, -32.802989
32.713895, -33.697023
-17.380931, 20.033963
8.353112, -11.583493
41.915761, -34.017151
6.013360, 1.743492
8.485246, -9.051065
2.406901, 1.797085
13.288986, -31.201239
4.547350, 1.970937
32.784063, -31.531977
9.625575, -4.369835
10.442083, -4.926113
5.974817, 22.175345
13.371779, -30.566292
14.288333, -5.370580
31.707265, -25.591544
5.788252, 1.889762
-0.127929, 3.486609
13.222938, -30.936013
32.822306, -21.239408
-3.789672, 20.492613
2.435630, 2.062526
40.000000, -40.000000
10.263293, -2.191308
8.741902, -8.893375
12.059618, -30.620837
7.464208, 26.783484
2.406901, 1.797085
-8.890866, 21.158688
11.378742, -30.839596
-3.218250, 18.044901
-6.454322, 15.006565
5.259069, 26.162824
13.038853, -30.797182
-2.289737, 15.356276
8.430279, -3.991411
8.009354, -6.317008
-1.919020, 1.971326
7.111989, 24.815774
21.641861, -35.695135
-1.548584, 9.629589
0.329589, 1.533158
14.039170, -30.439490
19.053435, -20.951032
36.742583, -24.401263
10.232381, -2.441083
5.125014, 26.298728
-13.754177, 19.100158
33.820144, -23.301675
17.549177, -40.538224
14.246966, -5.322718
5.259069, 26.162824
22.325442, -24.752439
32.418038, -20.593818
-13.716893, 19.114208
3.253363, 24.710198
5.259069, 26.162824
-16.462146, 21.359528
37.156507, -20.391403
6.630158, 24.571523
36.715181, -33.232287
13.476293, -7.163736
-14.011868, 25.645377
