16, 40.432128, 46.576903, 26, 37.634179, 43.745317
273, 14.415462, 19.589753, 786, 9.435845, 22.903450
272, 36.126032, 46.971577, 362, 33.536552, 45.592774
245, 58.184682, 49.334180, 766, 55.495163, 47.174463
280, 39.822549, 51.544161, 272, 36.126032, 46.971577
661, 51.456067, 51.919897, 338, 46.780056, 47.332549
26, 37.634179, 43.745317, 346, 34.625937, 40.735361
283, 11.375340, 38.466187, 420, 16.881120, 35.666130
689, 48.048756, 55.983060, 454, 44.241525, 53.374543
816, 39.371874, 45.424883, 26, 37.634179, 43.745317
438, 10.148508, 28.383395, 722, 9.765251, 24.153935
695, 28.511528, 34.317521, 162, 24.255076, 35.616622
895, 36.448088, 41.913640, 346, 34.625937, 40.735361
124, 54.786196, 33.950343, 605, 52.454683, 31.830430
896, 29.262714, 40.265614, 247, 24.071970, 37.544208
172, 93.877859, 57.299188, 726, 89.805811, 59.920033
89, 15.477293, 41.758442, 420, 16.881120, 35.666130
981, 4.367602, 22.620379, 786, 9.435845, 22.903450
507, 18.017683, 30.293614, 728, 14.913793, 26.583787
250, 79.124013, 48.437569, 249, 76.990326, 48.488346
920, 13.329190, 27.527964, 68, 10.366941, 23.726599
202, 17.076202, 31.609004, 920, 13.329190, 27.527964
146, 22.803092, 29.830671, 507, 18.017683, 30.293614
88, 15.351168, 30.339696, 873, 12.157883, 26.615119
988, 4.510575, 24.654100, 731, 6.944680, 22.870008
447, 12.041643, 18.609584, 786, 9.435845, 22.903450
704, 42.025329, 46.750961, 26, 37.634179, 43.745317
420, 16.881120, 35.666130, 88, 15.351168, 30.339696
961, 66.991652, 53.247393, 8, 61.493268, 49.694564
599, 33.000574, 25.056588, 989, 27.779338, 24.317378
312, 59.546035, 55.841924, 255, 55.197452, 53.593919
853, 11.914584, 29.571682, 722, 9.765251, 24.153935
371, 30.427403, 33.748070, 470, 27.992634, 31.336286
912, 18.219648, 19.477597, 273, 14.415462, 19.589753
460, 6.997997, 26.072858, 786, 9.435845, 22.903450
717, 39.822302, 27.747074, 187, 37.627014, 29.364153
873, 12.157883, 26.615119, 786, 9.435845, 22.903450
616, 29.813319, 39.790046, 247, 24.071970, 37.544208
322, 25.303034, 23.308086, 560, 21.005865, 22.757801
590, 21.325692, 17.038974, 708, 16.933819, 18.632836
196, 18.567299, 30.720390, 507, 18.017683, 30.293614
659, 43.025053, 28.473052, 972, 39.918673, 25.904466
686, 6.645081, 30.674154, 460, 6.997997, 26.072858
145, 91.255233, 57.735713, 73, 86.701244, 59.799727
532, 7.899448, 20.064286, 786, 9.435845, 22.903450
181, 18.776975, 40.722259, 420, 16.881120, 35.666130
722, 9.765251, 24.153935, 786, 9.435845, 22.903450
749, 55.629213, 55.257672, 893, 52.799702, 52.071215
208, 70.159805, 43.923357, 950, 65.908886, 44.828377
732, 52.875731, 37.711942, 40, 46.961129, 36.600858
191, 38.414470, 32.682505, 194, 32.888165, 32.708405
545, 45.998831, 41.380639, 985, 41.782820, 40.235796
4, 81.311533, 70.190636, 50, 78.476900, 63.922494
347, 21.752735, 29.980623, 507, 18.017683, 30.293614
93, 13.718222, 29.994191, 873, 12.157883, 26.615119
214, 82.051660, 63.776966, 857, 78.414444, 60.626110
906, 28.803375, 22.220397, 322, 25.303034, 23.308086
649, 39.930268, 31.929321, 187, 37.627014, 29.364153
135, 59.596289, 40.088235, 97, 57.405572, 38.863924
14, 45.350879, 24.933295, 972, 39.918673, 25.904466
779, 37.592348, 34.315614, 194, 32.888165, 32.708405
8, 61.493268, 49.694564, 643, 58.076119, 47.234362
454, 44.241525, 53.374543, 1, 39.143461, 50.954466
708, 16.933819, 18.632836, 273, 14.415462, 19.589753
194, 32.888165, 32.708405, 470, 27.992634, 31.336286
620, 8.869850, 16.857061, 786, 9.435845, 22.903450
877, 73.194000, 48.306373, 217, 69.325037, 49.211330
907, 3.842244, 25.317211, 731, 6.944680, 22.870008
366, 17.322130, 20.528326, 273, 14.415462, 19.589753
880, 72.222247, 54.266551, 961, 66.991652, 53.247393
109, 44.676171, 55.953093, 19, 44.049128, 55.775067
874, 23.511283, 27.793551, 560, 21.005865, 22.757801
766, 55.495163, 47.174463, 919, 50.055951, 45.194731
225, 33.721653, 30.260150, 470, 27.992634, 31.336286
155, 56.773537, 52.200322, 661, 51.456067, 51.919897
696, 25.159924, 45.332117, 223, 21.766808, 40.526960
953, 81.677856, 59.942706, 306, 76.050432, 60.020941
470, 27.992634, 31.336286, 146, 22.803092, 29.830671
186, 21.658159, 35.241559, 202, 17.076202, 31.609004
727, 56.987659, 44.614004, 759, 53.461873, 44.003928
289, 49.147283, 54.592149, 454, 44.241525, 53.374543
84, 55.714728, 62.071212, 923, 54.226456, 59.026480
625, 55.888756, 56.274171, 933, 52.140620, 53.669132
179, 75.347344, 41.540813, 754, 70.227876, 39.501530
720, 38.996639, 43.485054, 346, 34.625937, 40.735361
436, 47.613246, 42.298088, 985, 41.782820, 40.235796
977, 87.821414, 54.413421, 73, 86.701244, 59.799727
731, 6.944680, 22.870008, 786, 9.435845, 22.903450
217, 69.325037, 49.211330, 950, 65.908886, 44.828377
474, 85.324846, 57.461460, 953, 81.677856, 59.942706
223, 21.766808, 40.526960, 186, 21.658159, 35.241559
301, 16.585888, 23.890818, 68, 10.366941, 23.726599
682, 29.629169, 36.494651, 162, 24.255076, 35.616622
761, 50.538893, 28.947597, 421, 45.894202, 31.616053
822, 23.299340, 27.515037, 560, 21.005865, 22.757801
728, 14.913793, 26.583787, 68, 10.366941, 23.726599
187, 37.627014, 29.364153, 316, 33.331731, 25.998056
985, 41.782820, 40.235796, 895, 36.448088, 41.913640
444, 83.160407, 64.964511, 770, 80.509441, 63.874345
701, 66.863008, 36.409100, 364, 61.695572, 34.468316
640, 50.627784, 56.383102, 909, 45.868708, 53.966882
126, 59.843394, 38.104904, 776, 57.531006, 37.605162
643, 58.076119, 47.234362, 759, 53.461873, 44.003928
900, 81.153391, 69.770790, 50, 78.476900, 63.922494
346, 34.625937, 40.735361, 616, 29.813319, 39.790046
887, 59.151335, 50.154750, 766, 55.495163, 47.174463
633, 33.030055, 38.666401, 811, 27.311022, 36.812774
362, 33.536552, 45.592774, 896, 29.262714, 40.265614
54, 5.449915, 28.536180, 460, 6.997997, 26.072858
538, 3.566388, 29.397386, 460, 6.997997, 26.072858
795, 75.508113, 51.493196, 832, 75.336050, 50.909952
576, 4.088324, 28.467734, 460, 6.997997, 26.072858
387, 29.637729, 48.885797, 654, 26.791621, 42.865433
644, 51.330139, 28.151497, 421, 45.894202, 31.616053
241, 34.297427, 51.919116, 362, 33.536552, 45.592774
498, 71.506666, 63.664906, 636, 66.891413, 58.137949
98, 64.103733, 52.097639, 8, 61.493268, 49.694564
237, 65.699111, 55.667758, 312, 59.546035, 55.841924
285, 62.827484, 51.041532, 8, 61.493268, 49.694564
657, 59.857623, 59.299446, 625, 55.888756, 56.274171
374, 57.393003, 59.111662, 419, 54.046498, 57.641574
386, 35.078455, 34.570533, 194, 32.888165, 32.708405
927, 60.579449, 60.608052, 374, 57.393003, 59.111662
142, 47.880268, 37.395432, 40, 46.961129, 36.600858
913, 82.701869, 51.756342, 185, 78.947116, 54.848293
685, 76.477066, 37.979364, 12, 74.848099, 41.950463
144, 48.535570, 39.013233, 40, 46.961129, 36.600858
117, 64.152048, 28.940061, 364, 61.695572, 34.468316
658, 69.754302, 56.742662, 678, 65.050672, 55.675063
693, 16.035483, 41.890484, 223, 21.766808, 40.526960
152, 48.240899, 40.049146, 985, 41.782820, 40.235796
382, 89.254242, 58.129732, 304, 84.166488, 58.621710
923, 54.226456, 59.026480, 139, 50.371073, 56.953273
39, 51.296129, 30.340554, 421, 45.894202, 31.616053
605, 52.454683, 31.830430, 421, 45.894202, 31.616053
205, 35.326192, 52.584118, 272, 36.126032, 46.971577
462, 54.500031, 32.041139, 605, 52.454683, 31.830430
931, 66.060148, 53.453356, 8, 61.493268, 49.694564
635, 1.687176, 20.777277, 731, 6.944680, 22.870008
94, 74.620415, 54.192310, 880, 72.222247, 54.266551
883, 74.178606, 59.050565, 658, 69.754302, 56.742662
247, 24.071970, 37.544208, 186, 21.658159, 35.241559
788, 70.792620, 63.535614, 636, 66.891413, 58.137949
526, 54.589006, 44.074703, 759, 53.461873, 44.003928
25, 12.205931, 16.600384, 447, 12.041643, 18.609584
271, 12.110567, 35.948936, 93, 13.718222, 29.994191
812, 11.615839, 16.062417, 447, 12.041643, 18.609584
718, 14.073160, 13.431609, 447, 12.041643, 18.609584
357, 54.874600, 39.824124, 732, 52.875731, 37.711942
738, 57.388365, 45.291785, 759, 53.461873, 44.003928
945, 55.511817, 46.577606, 919, 50.055951, 45.194731
688, 61.364866, 43.988450, 547, 60.281744, 43.915137
36, 56.090671, 39.736477, 732, 52.875731, 37.711942
294, 20.872089, 16.496402, 708, 16.933819, 18.632836
547, 60.281744, 43.915137, 850, 58.027193, 40.201936
309, 48.709958, 42.890304, 436, 47.613246, 42.298088
850, 58.027193, 40.201936, 732, 52.875731, 37.711942
673, 47.086876, 60.222645, 19, 44.049128, 55.775067
132, 77.373442, 56.390071, 880, 72.222247, 54.266551
389, 63.495771, 46.533052, 547, 60.281744, 43.915137
263, 77.543262, 63.269454, 843, 72.083538, 61.468710
847, 28.510252, 33.087550, 470, 27.992634, 31.336286
306, 76.050432, 60.020941, 883, 74.178606, 59.050565
316, 33.331731, 25.998056, 989, 27.779338, 24.317378
857, 78.414444, 60.626110, 883, 74.178606, 59.050565
776, 57.531006, 37.605162, 732, 52.875731, 37.711942
993, 55.978317, 33.433917, 605, 52.454683, 31.830430
68, 10.366941, 23.726599, 786, 9.435845, 22.903450
609, 60.427812, 38.219202, 776, 57.531006, 37.605162
606, 21.749675, 47.394369, 223, 21.766808, 40.526960
956, 75.935222, 50.548688, 832, 75.336050, 50.909952
304, 84.166488, 58.621710, 953, 81.677856, 59.942706
407, 62.165250, 42.542445, 850, 58.027193, 40.201936
921, 45.727149, 24.716902, 972, 39.918673, 25.904466
770, 80.509441, 63.874345, 306, 76.050432, 60.020941
229, 66.367982, 40.068053, 904, 65.016849, 40.099338
486, 45.718839, 22.588308, 972, 39.918673, 25.904466
588, 64.846537, 42.186362, 675, 63.900876, 41.894548
904, 65.016849, 40.099338, 126, 59.843394, 38.104904
83, 52.396832, 30.131373, 39, 51.296129, 30.340554
244, 51.252305, 27.317238, 14, 45.350879, 24.933295
78, 28.794325, 18.148951, 925, 26.067549, 20.427749
393, 29.594774, 18.894120, 925, 26.067549, 20.427749
9, 45.188818, 23.503956, 972, 39.918673, 25.904466
905, 58.056210, 61.965874, 923, 54.226456, 59.026480
364, 61.695572, 34.468316, 993, 55.978317, 33.433917
450, 86.114743, 60.467511, 953, 81.677856, 59.942706
510, 85.498933, 61.441101, 953, 81.677856, 59.942706
709, 85.614321, 61.216830, 953, 81.677856, 59.942706
493, 85.991283, 57.517660, 953, 81.677856, 59.942706
775, 6.587313, 22.680723, 786, 9.435845, 22.903450
234, 89.119552, 61.677116, 709, 85.614321, 61.216830
185, 78.947116, 54.848293, 94, 74.620415, 54.192310
726, 89.805811, 59.920033, 73, 86.701244, 59.799727
516, 67.626207, 38.892544, 701, 66.863008, 36.409100
781, 94.103419, 59.655798, 726, 89.805811, 59.920033
832, 75.336050, 50.909952, 217, 69.325037, 49.211330
855, 22.500585, 14.820595, 912, 18.219648, 19.477597
598, 52.759447, 26.737849, 39, 51.296129, 30.340554
929, 22.690111, 16.781716, 912, 18.219648, 19.477597
867, 72.579643, 47.266275, 208, 70.159805, 43.923357
251, 73.001173, 47.194178, 208, 70.159805, 43.923357
924, 84.809145, 55.367775, 304, 84.166488, 58.621710
249, 76.990326, 48.488346, 251, 73.001173, 47.194178
560, 21.005865, 22.757801, 301, 16.585888, 23.890818
19, 44.049128, 55.775067, 280, 39.822549, 51.544161
426, 37.471154, 56.325708, 1, 39.143461, 50.954466
315, 62.242682, 28.791953, 993, 55.978317, 33.433917
