1.044960, 29.924049, 39.466774, 4.431878, 1.034203, -0.532312, 0.989705, -0.509408
1.451451, 29.724554, 39.007468, 4.173412, 1.436509, -0.739382, 0.989705, -0.509408
1.768911, 29.414591, 38.609132, 3.936568, 1.750700, -0.746206, 0.989705, -0.509408
2.068911, 28.972538, 38.251570, 3.712706, 2.047612, -0.746206, 0.989705, -0.509408
2.368911, 28.382459, 37.961668, 3.488844, 2.344524, -0.746206, 0.989705, -0.509408
2.668911, 27.656308, 37.789270, 3.264983, 2.641435, -0.746206, 0.989705, -0.509408
2.868911, 27.109362, 37.763068, 3.115741, 2.839376, -0.746206, 0.989705, -0.509408
3.000000, 26.729872, 37.791631, 3.017922, 2.969116, -0.746206, 0.989705, -0.509408
3.171889, 26.229168, 37.884150, 2.904815, 2.958560, -0.569846, -0.061414, 1.026010
3.380274, 25.639667, 38.059225, 2.808344, 2.945762, -0.356041, -0.061414, 1.026010
3.588659, 25.067105, 38.276638, 2.756427, 2.932964, -0.142236, -0.061414, 1.026010
3.797044, 24.503644, 38.509937, 2.749064, 2.920166, 0.071569, -0.061414, 1.026010
4.005429, 23.939281, 38.733821, 2.786255, 2.907368, 0.285374, -0.061414, 1.026010
4.213814, 23.365272, 38.922900, 2.868000, 2.894571, 0.499180, -0.061414, 1.026010
4.422199, 22.777569, 39.050750, 2.994298, 2.881773, 0.712985, -0.061414, 1.026010
4.633349, 22.172526, 39.092612, 3.151334, 2.868805, 0.746273, -0.061414, 1.026010
4.833349, 21.602557, 39.044441, 3.300588, 2.856522, 0.746273, -0.061414, 1.026010
5.021197, 21.107574, 38.931467, 3.430326, 2.552813, 0.635032, -1.616784, -0.592188
5.250861, 20.598135, 38.742759, 3.560552, 2.181496, 0.499028, -1.616784, -0.592188
5.551041, 20.082878, 38.472936, 3.683670, 1.696169, 0.321264, -1.616784, -0.592188
5.991288, 19.592718, 38.144775, 3.767718, 0.984385, 0.060555, -1.616784, -0.592188
6.534767, 19.170334, 37.847396, 3.713171, 0.949950, -0.261287, -1.616784, -0.592188
7.126774, 18.667753, 37.598603, 3.454714, 0.949950, -0.611867, -1.616784, -0.592188
7.726770, 18.105318, 37.540696, 3.022238, 0.949950, -0.746189, -1.616784, -0.592188
7.833349, 18.005379, 37.556734, 2.942710, 0.949950, -0.746189, -1.616784, -0.592188
8.411449, 17.487986, 37.737885, 2.744768, 0.949950, 0.061386, -0.002879, 1.396946
9.032971, 16.924280, 37.905318, 3.040693, 0.949950, 0.746205, -0.002879, 1.396946
9.632971, 16.363326, 37.835993, 3.488416, 0.949950, 0.746205, -0.002879, 1.396946
10.232971, 15.887675, 37.530656, 3.936138, 0.949950, 0.746205, -0.002879, 1.396946
10.832971, 15.591091, 37.049498, 4.383861, 0.949950, 0.746205, -0.002879, 1.396946
10.833349, 15.590975, 37.049158, 4.384143, 0.949950, 0.746205, -0.002879, 1.396946
11.311449, 15.492901, 36.437517, 4.674415, 1.650113, 0.468067, 1.464471, -0.581758
11.643262, 15.512757, 35.810073, 4.797700, 2.136044, 0.275032, 1.464471, -0.581758
11.869674, 15.571019, 35.292227, 4.845059, 2.467617, 0.143315, 1.464471, -0.581758
12.078483, 15.649307, 34.750676, 4.862302, 2.773412, 0.021839, 1.464471, -0.581758
12.278491, 15.735512, 34.173079, 4.855034, 3.066318, -0.094517, 1.464471, -0.581758
12.471391, 15.815538, 33.559558, 4.825978, 3.348815, -0.206739, 1.464471, -0.581758
12.650077, 15.872487, 32.940463, 4.779749, 3.610495, -0.310690, 1.464471, -0.581758
12.828763, 15.896629, 32.272495, 4.714946, 3.872175, -0.414642, 1.464471, -0.581758
13.007448, 15.869434, 31.557940, 4.631568, 4.133855, -0.518594, 1.464471, -0.581758
13.150748, 15.804266, 30.985273, 4.570422, 3.911556, -0.334804, -1.551285, 1.282558
13.321015, 15.699176, 30.350431, 4.532007, 3.647424, -0.116427, -1.551285, 1.282558
13.491281, 15.589610, 29.761998, 4.530775, 3.383292, 0.101950, -1.551285, 1.282558
13.661548, 15.497606, 29.216153, 4.566724, 3.119160, 0.320326, -1.551285, 1.282558
13.831814, 15.440401, 28.710893, 4.639856, 2.855028, 0.538703, -1.551285, 1.282558
14.027194, 15.433538, 28.183103, 4.768862, 2.551940, 0.746163, -1.551285, 1.282558
14.297985, 15.530949, 27.557550, 4.970917, 2.131865, 0.746163, -1.551285, 1.282558
14.568777, 15.711958, 27.070570, 5.172972, 1.711790, 0.746163, -1.551285, 1.282558
14.929832, 15.997200, 26.641304, 5.442378, 1.151691, 0.746163, -1.551285, 1.282558
15.487618, 16.417572, 26.276432, 5.622648, 0.949906, -0.099785, -0.735640, -1.516618
16.042261, 16.796332, 25.912848, 5.346531, 0.949906, -0.746207, -0.735640, -1.516618
16.642261, 17.021769, 25.394559, 4.898806, 0.949906, -0.746207, -0.735640, -1.516618
17.242261, 17.000610, 24.829760, 4.451082, 0.949906, -0.746207, -0.735640, -1.516618
17.842261, 16.737027, 24.329790, 4.003357, 0.949906, -0.746207, -0.735640, -1.516618
17.929832, 16.680842, 24.268468, 3.938011, 0.949906, -0.746207, -0.735640, -1.516618
18.360222, 16.199064, 23.925161, 3.616851, 1.810606, -0.746207, 1.999811, -0.699333
18.624440, 15.689281, 23.725973, 3.419689, 2.338991, -0.746207, 1.999811, -0.699333
18.888658, 15.013213, 23.605616, 3.222528, 2.867377, -0.746207, 1.999811, -0.699333
19.064803, 14.477551, 23.598144, 3.091087, 3.219634, -0.746207, 1.999811, -0.699333
19.240948, 13.883946, 23.668133, 2.959646, 3.571891, -0.746207, 1.999811, -0.699333
19.417094, 13.244522, 23.830517, 2.828206, 3.924149, -0.746207, 1.999811, -0.699333
19.593239, 12.574294, 24.098252, 2.696765, 4.276406, -0.746207, 1.999811, -0.699333
19.751518, 11.960211, 24.437393, 2.578655, 4.592935, -0.746207, 1.999811, -0.699333
19.891185, 11.449430, 24.794496, 2.487842, 4.334680, -0.554227, -1.849074, 1.374558
20.015252, 11.043815, 25.125425, 2.429659, 4.105271, -0.383690, -1.849074, 1.374558
20.180675, 10.559770, 25.564846, 2.384996, 3.799392, -0.156307, -1.849074, 1.374558
20.354418, 10.102926, 26.001859, 2.378585, 3.478128, 0.082513, -1.849074, 1.374558
20.553123, 9.622286, 26.446198, 2.422117, 3.110709, 0.355645, -1.849074, 1.374558
20.751828, 9.168811, 26.810008, 2.519922, 2.743289, 0.628776, -1.849074, 1.374558
20.992414, 8.648965, 27.120862, 2.694441, 2.298427, 0.746263, -1.849074, 1.374558
21.255113, 8.143075, 27.307243, 2.890484, 1.812677, 0.746263, -1.849074, 1.374558
21.605378, 7.627427, 27.374606, 3.151874, 1.165011, 0.746263, -1.849074, 1.374558
22.083478, 7.097134, 27.274218, 3.508662, 1.104740, 0.746263, -0.126065, 1.495483
22.583478, 6.642812, 26.994541, 3.881794, 1.041707, 0.746263, -0.126065, 1.495483
23.083478, 6.340516, 26.593550, 4.254925, 0.978675, 0.746263, -0.126065, 1.495483
23.704048, 6.208374, 26.021152, 4.718034, 0.949888, 0.746263, -0.126065, 1.495483
24.304048, 6.336962, 25.470790, 5.165792, 0.949888, 0.746263, -0.126065, 1.495483
24.605378, 6.490093, 25.229682, 5.390663, 0.949888, 0.746263, -0.126065, 1.495483
25.187712, 6.891661, 24.850607, 5.581093, 0.949888, -0.092241, -0.063489, -1.439903
25.797923, 7.286211, 24.429423, 5.274258, 0.949888, -0.746193, -0.063489, -1.439903
26.397923, 7.473632, 23.896219, 4.826542, 0.949888, -0.746193, -0.063489, -1.439903
