30.000000, 40.000000
26.729872, 37.791631
25.046301, 40.336221
22.528480, 41.279263
22.519037, 46.176119
22.659290, 40.898181
22.294519, 46.601620
22.821021, 40.875681
21.216117, 46.200008
17.208732, 49.189665
30.000000, 40.000000
24.309864, 40.835993
23.278659, 41.249669
23.162558, 40.967784
22.940279, 41.222684
22.658424, 46.164722
12.492560, 47.908975
21.602557, 39.044441
18.005379, 37.556734
17.432743, 39.774999
22.598116, 38.011290
24.210111, 41.367655
15.590975, 37.049158
15.869434, 31.557940
29.981129, 38.569279
15.997200, 26.641304
20.691036, 27.591268
20.708943, 26.377606
16.680842, 24.268468
15.795390, 21.258312
13.234195, 27.502921
10.719071, 28.860721
31.621557, 36.855206
32.856757, 39.793659
34.749948, 36.341927
37.061082, 31.382551
41.784152, 29.931785
23.760311, 30.750600
29.591847, 43.301467
24.950578, 30.109736
23.741161, 30.301916
24.222925, 30.332128
14.508376, 24.995380
32.009854, 39.112955
41.761214, 29.586896
42.475984, 29.952865
29.295943, 32.406369
25.223900, 29.267605
17.205797, 49.824075
33.364729, 34.449630
37.412329, 31.384038
31.763788, 44.917963
14.892870, 31.928135
18.352173, 33.109743
30.103945, 29.141192
17.233687, 49.239025
30.130642, 28.838997
19.597061, 41.396157
23.371600, 31.761305
29.363854, 33.173460
23.167728, 34.363449
31.970430, 24.301016
24.792142, 29.551827
29.398400, 22.366701
29.846710, 24.772554
30.947430, 26.495281
24.960942, 24.828532
36.479690, 34.121253
16.727429, 34.618556
31.335852, 26.436327
30.075063, 24.555243
30.982163, 26.953841
30.075063, 24.555243
14.508376, 24.995380
24.056432, 39.651746
30.075063, 24.555243
30.000000, 40.000000
42.041443, 29.583236
15.584871, 31.944046
28.916792, 25.082220
23.072687, 34.397208
27.062314, 23.100773
31.398222, 26.225615
27.088777, 23.268848
29.717891, 24.860390
28.119187, 24.864652
29.697032, 49.423536
25.345944, 25.772801
30.075063, 24.555243
27.901927, 24.713306
30.075063, 24.555243
25.855882, 25.027246
28.192123, 25.554906
26.522269, 30.148518
27.165549, 23.579763
31.211419, 25.938558
30.075063, 24.555243
28.263330, 24.939789
30.075063, 24.555243
25.610270, 25.708565
24.241707, 42.617143
30.451501, 26.701032
22.900651, 33.639752
30.494633, 27.273389
17.982481, 50.139944
30.164608, 24.664248
26.314529, 48.762026
30.075063, 24.555243
30.075063, 24.555243
33.967785, 25.274598
30.075063, 24.555243
17.220078, 35.438404
36.579862, 29.031418
25.837127, 26.711430
29.711349, 24.864340
25.775450, 38.648284
27.188786, 23.651470
29.982207, 27.608202
36.549139, 24.365893
34.538678, 32.875412
30.494568, 27.198235
30.075063, 24.555243
23.543111, 33.623171
34.620130, 23.129738
22.876292, 46.388751
30.498739, 27.234645
32.446075, 50.487660
36.326375, 53.788065
33.189621, 42.567978
33.672098, 22.955177
39.488370, 25.773106
31.400814, 25.200784
28.420571, 25.001659
32.485731, 24.839063
28.868560, 25.081444
38.861320, 33.447076
17.220078, 35.438404
27.958444, 34.545088
30.019049, 27.539808
38.295342, 29.119064
35.175415, 27.668338
29.532194, 24.956177
34.757308, 33.902511
27.070647, 23.160930
28.991228, 47.766522
32.193504, 23.912818
28.398360, 47.810411
33.956200, 27.820925
25.033482, 38.437860
33.995203, 26.869559
40.179974, 57.172807
28.752665, 25.073516
18.212935, 27.257875
33.877300, 27.899132
34.481312, 25.618792
33.307217, 25.601675
29.867116, 50.075598
18.288823, 27.213210
13.915890, 31.835668
28.355601, 24.978456
27.305623, 23.939106
11.960211, 24.437393
7.627427, 27.374606
6.490093, 25.229682
30.075063, 24.555243
8.722122, 25.744938
34.980733, 28.035415
8.597235, 20.517354
11.498326, 23.130593
9.128630, 25.013095
8.587778, 23.437048
30.773966, 25.406035
18.260362, 50.430780
30.496923, 27.267333
8.900668, 23.790101
30.075063, 24.555243
8.301920, 23.225473
37.765684, 44.979009
18.453061, 33.479325
