-30.000000, -35.000000, -30.000000, -35.000000
-30.000000, -35.000000, -29.630605, -35.402711
-29.630605, -35.402711, -29.242677, -35.915536
-29.242677, -35.915536, -28.945859, -36.398203
-28.945859, -36.398203, -28.663416, -36.975373
-28.663416, -36.975373, -28.476056, -37.468511
-28.476056, -37.468511, -28.309717, -38.045428
-28.309717, -38.045428, -28.188502, -38.642185
-28.188502, -38.642185, -28.110202, -39.254668
-30.000000, -35.000000, -29.550895, -35.366277
-29.550895, -35.366277, -29.022068, -35.641384
-29.022068, -35.641384, -28.482945, -35.795524
-28.482945, -35.795524, -27.954775, -35.843579
-30.000000, -35.000000, -30.000000, -35.000000
-30.000000, -35.000000, -29.513580, -35.254700
-29.513580, -35.254700, -28.998708, -35.297141
-28.998708, -35.297141, -28.329118, -35.151449
-28.329118, -35.151449, -27.771936, -34.866927
-27.771936, -34.866927, -27.360308, -34.538232
-27.360308, -34.538232, -27.003750, -34.090905
-27.003750, -34.090905, -26.816412, -33.582750
-26.816412, -33.582750, -26.859156, -33.019161
-26.859156, -33.019161, -27.127665, -32.545004
-27.127665, -32.545004, -27.588996, -32.218454
-27.588996, -32.218454, -28.146224, -32.123814
-28.146224, -32.123814, -28.689499, -32.279740
-28.689499, -32.279740, -29.192301, -32.678238
-29.192301, -32.678238, -29.533322, -33.053968
-29.533322, -33.053968, -29.867464, -33.472124
-29.867464, -33.472124, -30.213584, -33.926536
-30.000000, -35.000000, -29.536620, -35.273946
-29.536620, -35.273946, -28.983397, -35.367570
-28.983397, -35.367570, -28.434041, -35.322305
-28.434041, -35.322305, -27.801174, -35.126585
-30.213584, -33.926536, -30.545535, -34.360108
-30.545535, -34.360108, -30.967514, -34.900285
-30.967514, -34.900285, -31.444744, -35.494218
-31.444744, -35.494218, -31.981066, -36.138575
-28.689499, -32.279740, -29.161511, -32.655938
-29.161511, -32.655938, -29.494840, -33.043656
-29.494840, -33.043656, -29.811287, -33.484798
-29.811287, -33.484798, -30.124977, -33.966052
-28.689499, -32.279740, -29.108796, -32.648062
-29.108796, -32.648062, -29.327646, -33.103134
-29.327646, -33.103134, -29.367066, -33.626384
-29.367066, -33.626384, -29.207259, -34.146910
-28.689499, -32.279740, -29.106681, -32.645922
-29.106681, -32.645922, -29.322419, -33.094223
-29.322419, -33.094223, -29.361068, -33.605548
-29.361068, -33.605548, -29.206205, -34.110387
-28.689499, -32.279740, -29.114607, -32.590287
-29.114607, -32.590287, -29.523097, -32.888134
-29.523097, -32.888134, -30.077726, -33.092354
-30.077726, -33.092354, -30.637449, -33.110197
-28.689499, -32.279740, -29.167633, -32.672428
-29.167633, -32.672428, -29.486307, -33.105617
-29.486307, -33.105617, -29.763874, -33.685577
-29.763874, -33.685577, -29.961640, -34.424699
-28.689499, -32.279740, -29.144297, -32.673828
-29.144297, -32.673828, -29.447692, -33.206549
-29.447692, -33.206549, -29.599699, -33.737460
-29.599699, -33.737460, -29.660555, -34.341038
-28.689499, -32.279740, -29.099498, -32.638658
-29.099498, -32.638658, -29.325920, -33.156532
-29.325920, -33.156532, -29.305823, -33.721383
-29.305823, -33.721383, -29.043169, -34.221856
-26.859156, -33.019161, -27.092820, -32.523362
-27.092820, -32.523362, -27.304803, -32.067350
-27.304803, -32.067350, -27.355609, -31.562726
-27.355609, -31.562726, -27.175630, -31.026938
-27.175630, -31.026938, -26.798801, -30.633338
-26.798801, -30.633338, -26.271354, -30.430213
-26.271354, -30.430213, -25.707959, -30.475455
-25.707959, -30.475455, -25.219683, -30.760143
-25.219683, -30.760143, -24.910491, -31.208832
-24.910491, -31.208832, -24.818316, -31.766473
-24.818316, -31.766473, -24.976642, -32.309054
-24.976642, -32.309054, -25.354257, -32.729609
-25.219683, -30.760143, -24.864960, -31.237235
-24.864960, -31.237235, -24.657697, -31.744298
-24.657697, -31.744298, -24.529692, -32.417697
-24.529692, -32.417697, -24.517726, -32.951516
-24.517726, -32.951516, -24.580872, -33.525769
-24.580872, -33.525769, -24.751111, -34.204332
-24.751111, -34.204332, -25.037184, -34.907714
-25.219683, -30.760143, -24.910491, -31.208832
-24.910491, -31.208832, -24.818316, -31.766473
-24.818316, -31.766473, -24.976642, -32.309054
-24.976642, -32.309054, -25.354257, -32.729609
-25.219683, -30.760143, -24.867562, -31.239604
-24.867562, -31.239604, -24.673825, -31.740031
-24.673825, -31.740031, -24.568757, -32.395454
-24.568757, -32.395454, -24.576454, -32.909101
-25.219683, -30.760143, -24.910491, -31.208832
-24.910491, -31.208832, -24.818316, -31.766473
-24.818316, -31.766473, -24.976642, -32.309054
