1.025315, -29.513580, -35.254700, -0.239621, 1.084722, 0.746225, 1.057940, 1.267088
1.425315, -28.998708, -35.297141, 0.058868, 1.507898, 0.746225, 1.057940, 1.267088
1.825315, -28.329118, -35.151449, 0.357358, 1.931074, 0.746225, 1.057940, 1.267088
2.125315, -27.771936, -34.866927, 0.581226, 2.248456, 0.746225, 1.057940, 1.267088
2.381305, -27.360308, -34.538232, 0.772252, 1.873269, 0.746225, -1.465630, 0.564350
2.737086, -27.003750, -34.090905, 1.037744, 1.351826, 0.746225, -1.465630, 0.564350
3.252860, -26.816412, -33.582750, 1.422628, 0.949928, 0.746225, -1.465630, 0.564350
3.852860, -26.859156, -33.019161, 1.870362, 0.949928, 0.746225, -1.465630, 0.564350
4.430960, -27.127665, -32.545004, 2.301755, 0.949928, 0.746225, -0.566913, 0.400854
5.030960, -27.588996, -32.218454, 2.749490, 0.949928, 0.746225, -0.566913, 0.400854
5.630960, -28.146224, -32.123814, 3.197224, 0.949928, 0.746225, -0.566913, 0.400854
6.230960, -28.689499, -32.279740, 3.644959, 0.949928, 0.746225, -0.566913, 0.400854
6.746560, -29.114607, -32.590287, 3.828647, 1.095212, -0.033702, 0.281777, -1.512659
7.184060, -29.523097, -32.888134, 3.669136, 1.218490, -0.695491, 0.281777, -1.512659
7.646772, -30.077726, -33.092354, 3.324703, 1.348871, -0.746218, 0.281777, -1.512659
8.046772, -30.637449, -33.110197, 3.026216, 1.461582, -0.746218, 0.281777, -1.512659
8.424872, -31.283218, -32.941028, 2.767375, 2.079254, -0.622948, 1.633622, 0.326023
8.724872, -31.905463, -32.628238, 2.595162, 2.569341, -0.525141, 1.633622, 0.326023
8.924872, -32.357057, -32.320778, 2.496654, 2.896065, -0.459937, 1.633622, 0.326023
9.114295, -32.803649, -31.954263, 2.415380, 3.205512, -0.398180, 1.633622, 0.326023
9.294363, -33.233095, -31.539238, 2.326407, 3.429985, -0.590034, 1.246608, -1.065454
9.439558, -33.565616, -31.151288, 2.229506, 3.610987, -0.744733, 1.246608, -1.065454
9.657284, -34.009788, -30.468130, 2.067044, 3.882406, -0.746184, 1.246608, -1.065454
9.830283, -34.298060, -29.841423, 1.937954, 4.098068, -0.746184, 1.246608, -1.065454
9.980653, -34.482715, -29.276580, 1.838662, 3.809139, -0.574454, -1.921454, 1.142049
10.160347, -34.627231, -28.639505, 1.753875, 3.463866, -0.369236, -1.921454, 1.142049
10.340040, -34.719381, -28.055373, 1.705964, 3.118593, -0.164017, -1.921454, 1.142049
10.519734, -34.786263, -27.530249, 1.694929, 2.773321, 0.041202, -1.921454, 1.142049
10.723506, -34.859722, -27.003857, 1.735598, 2.443592, 0.357959, -1.618121, 1.554464
