-30.000000, -35.000000
-30.000000, -35.000000
-28.663416, -36.975373
-28.110202, -39.254668
-27.954775, -35.843579
-30.000000, -35.000000
-27.771936, -34.866927
-26.859156, -33.019161
-28.689499, -32.279740
-30.213584, -33.926536
-27.801174, -35.126585
-31.981066, -36.138575
-30.124977, -33.966052
-29.207259, -34.146910
-29.206205, -34.110387
-30.637449, -33.110197
-29.961640, -34.424699
-29.660555, -34.341038
-29.043169, -34.221856
-27.175630, -31.026938
-25.219683, -30.760143
-25.354257, -32.729609
-24.517726, -32.951516
-25.037184, -34.907714
-25.354257, -32.729609
-24.576454, -32.909101
-25.354257, -32.729609
-25.354257, -32.729609
-25.030799, -29.964155
-22.686997, -30.469716
-22.789073, -30.116414
-22.795927, -30.762132
-33.361212, -37.901639
-22.700657, -30.523289
-22.637635, -30.179193
-22.816179, -30.100756
-23.039333, -30.306891
-22.663631, -30.486392
-22.708257, -30.520724
-34.128867, -40.262710
-22.632955, -30.520865
-25.123401, -30.395852
-20.950717, -31.925148
-22.982412, -30.428167
-22.717262, -30.379960
-22.850997, -30.423536
-19.639584, -34.086659
-24.947334, -30.020932
-18.615040, -36.425069
-22.847613, -30.473676
-18.166367, -38.684511
-22.811891, -30.695268
-22.783347, -30.235867
-18.253361, -38.871868
-18.730060, -36.079602
-18.296048, -41.122518
-22.969635, -30.442268
-32.803649, -31.954263
-34.298060, -29.841423
-34.169076, -39.748376
-18.646443, -36.247350
-34.786263, -27.530249
-35.581843, -25.508613
-18.533219, -36.146028
-18.160648, -41.044979
-17.012697, -38.167291
-22.890584, -30.459168
-37.635890, -25.749029
-19.627112, -34.128285
-25.219683, -30.760143
-37.685154, -25.639395
-37.505827, -25.950516
-37.505827, -25.950516
-37.974341, -25.264876
-37.853761, -24.840107
-40.129847, -24.400106
-42.167795, -23.319623
-19.651366, -34.256874
-19.938520, -33.855839
-44.326305, -22.058712
-19.929316, -33.727968
-46.683626, -20.975635
-44.175861, -22.026376
-40.056895, -24.421889
-19.684152, -33.982592
-46.024773, -20.396574
-47.824808, -18.595979
-49.063784, -16.376598
-49.674302, -13.931152
-37.704206, -24.616229
-49.486350, -11.929498
-22.740096, -30.583769
-21.751026, -32.686299
-15.794647, -39.797187
-19.658623, -33.962027
-18.407032, -35.905311
-18.389977, -36.160282
-46.415038, -20.955810
-19.691574, -34.172240
-37.712909, -25.423026
-34.385989, -30.333763
-37.589648, -24.576174
-19.754124, -34.062658
-37.505827, -25.950516
-19.854720, -34.175020
-19.806483, -34.112474
-18.049947, -36.129164
-34.234213, -40.038710
-39.340458, -22.849953
-19.714177, -33.880139
-16.132154, -37.354181
-13.834439, -37.889539
