39.000000, 5.000000, 38.417889, 4.186890
39.000000, 5.000000, 38.190516, 5.587142
38.190516, 5.587142, 37.190833, 5.612323
37.190833, 5.612323, 36.331779, 6.124207
36.331779, 6.124207, 36.598616, 7.087949
39.000000, 5.000000, 39.772116, 5.635481
36.598616, 7.087949, 35.750757, 7.618170
35.750757, 7.618170, 34.780934, 7.861981
34.780934, 7.861981, 34.246017, 8.706885
34.246017, 8.706885, 33.993630, 9.674512
33.993630, 9.674512, 32.995264, 9.617378
32.995264, 9.617378, 31.995334, 9.605494
31.995334, 9.605494, 31.178064, 9.029240
33.993630, 9.674512, 34.089545, 10.669901
31.178064, 9.029240, 30.201298, 8.814929
30.201298, 8.814929, 29.812417, 9.736217
38.417889, 4.186890, 38.639810, 3.211826
29.812417, 9.736217, 29.656008, 10.723910
29.656008, 10.723910, 28.663115, 10.842915
28.663115, 10.842915, 27.678719, 10.666948
27.678719, 10.666948, 26.739867, 10.322626
26.739867, 10.322626, 25.747522, 10.199129
25.747522, 10.199129, 24.844856, 10.629471
34.089545, 10.669901, 34.243330, 11.658006
24.844856, 10.629471, 23.915550, 10.998780
23.915550, 10.998780, 23.370199, 10.160573
23.370199, 10.160573, 22.477505, 10.611237
22.477505, 10.611237, 21.922584, 11.443140
22.477505, 10.611237, 21.864216, 9.821379
21.864216, 9.821379, 20.864358, 9.838257
20.864358, 9.838257, 19.877269, 9.678084
21.864216, 9.821379, 21.997972, 8.830365
19.877269, 9.678084, 18.994371, 10.147648
21.922584, 11.443140, 21.839516, 12.439684
18.994371, 10.147648, 18.024611, 10.391709
21.997972, 8.830365, 21.943483, 7.831851
21.943483, 7.831851, 21.410972, 6.985428
21.410972, 6.985428, 20.866465, 6.146671
20.866465, 6.146671, 20.376179, 5.275110
20.376179, 5.275110, 19.970897, 4.360918
19.970897, 4.360918, 19.020446, 4.050042
19.020446, 4.050042, 18.058859, 3.775544
18.024611, 10.391709, 17.124569, 10.827514
28.663115, 10.842915, 28.722938, 11.841124
17.124569, 10.827514, 16.143780, 10.632445
34.243330, 11.658006, 34.453186, 12.635738
16.143780, 10.632445, 15.893580, 11.600639
15.893580, 11.600639, 15.102649, 12.212544
28.722938, 11.841124, 29.093664, 12.769866
15.102649, 12.212544, 14.119713, 12.396489
14.119713, 12.396489, 13.368828, 13.056923
13.368828, 13.056923, 12.369000, 13.038408
12.369000, 13.038408, 11.470425, 12.599587
11.470425, 12.599587, 12.048620, 11.783689
11.470425, 12.599587, 10.604953, 12.098629
10.604953, 12.098629, 9.694182, 12.511540
9.694182, 12.511540, 8.698421, 12.419564
29.093664, 12.769866, 29.129035, 13.769240
29.129035, 13.769240, 29.365097, 14.740978
8.698421, 12.419564, 7.836801, 11.912011
34.453186, 12.635738, 33.967219, 13.509715
29.365097, 14.740978, 29.518222, 15.729185
7.836801, 11.912011, 7.051089, 11.293418
12.369000, 13.038408, 12.159197, 14.016151
15.893580, 11.600639, 15.033968, 11.096382
29.518222, 15.729185, 30.071524, 16.562166
7.051089, 11.293418, 6.416729, 10.520380
30.071524, 16.562166, 30.120128, 16.374068
6.416729, 10.520380, 5.912795, 9.656638
5.912795, 9.656638, 4.915092, 9.588896
30.071524, 16.562166, 29.473222, 17.363436
25.747522, 10.199129, 25.965040, 9.223072
29.473222, 17.363436, 29.438049, 18.362817
4.915092, 9.588896, 4.522393, 8.669229
21.839516, 12.439684, 20.840459, 12.483102
4.522393, 8.669229, 3.524799, 8.599909
12.159197, 14.016151, 11.861642, 14.970856
3.524799, 8.599909, 2.622946, 9.031952
2.622946, 9.031952, 1.963552, 8.280154
1.963552, 8.280154, 0.969342, 8.387604
11.861642, 14.970856, 11.370192, 15.841762
0.969342, 8.387604, -0.015311, 8.562127
-0.015311, 8.562127, -0.584537, 7.739946
11.370192, 15.841762, 10.855260, 16.698993
-0.584537, 7.739946, -1.574212, 7.596620
38.190516, 5.587142, 38.521427, 6.530804
29.438049, 18.362817, 29.274730, 19.349391
29.274730, 19.349391, 30.036443, 19.997306
-1.574212, 7.596620, -2.433714, 8.107752
20.840459, 12.483102, 20.734891, 13.477514
30.036443, 19.997306, 29.661576, 20.924384
-2.433714, 8.107752, -3.292682, 7.595722
-2.433714, 8.107752, -2.676427, 9.077851
-3.292682, 7.595722, -4.290402, 7.528233
-4.290402, 7.528233, -4.900063, 6.735571
-4.900063, 6.735571, -5.386886, 5.862070
-5.386886, 5.862070, -6.317859, 5.496982
29.661576, 20.924384, 30.063368, 21.840115
-6.317859, 5.496982, -6.898264, 4.682654
-6.898264, 4.682654, -6.839612, 3.684376
-6.317859, 5.496982, -7.015679, 6.213256
30.063368, 21.840115, 30.967842, 22.266644
10.604953, 12.098629, 10.744849, 11.946350
-6.839612, 3.684376, -7.820489, 3.489748
-7.820489, 3.489748, -7.665414, 2.501845
30.967842, 22.266644, 31.443187, 23.146443
-7.665414, 2.501845, -7.293880, 1.573426
-7.015679, 6.213256, -7.978329, 6.484003
-7.293880, 1.573426, -6.676444, 0.786804
-7.978329, 6.484003, -8.978102, 6.505297
-6.676444, 0.786804, -6.375138, -0.166723
31.443187, 23.146443, 31.197145, 24.115702
-8.978102, 6.505297, -9.936678, 6.220457
-6.375138, -0.166723, -5.539233, -0.715598
31.197145, 24.115702, 30.629231, 24.938790
-0.584537, 7.739946, -0.236999, 6.802280
30.629231, 24.938790, 30.883219, 25.905998
30.883219, 25.905998, 31.027500, 26.895534
4.522393, 8.669229, 4.688426, 7.683109
-5.539233, -0.715598, -5.712741, -1.700430
-5.712741, -1.700430, -5.084087, -2.478116
-5.084087, -2.478116, -4.639061, -3.373633
31.027500, 26.895534, 31.814913, 27.511960
-4.639061, -3.373633, -4.091717, -4.210541
-4.091717, -4.210541, -4.800940, -4.915526
-9.936678, 6.220457, -10.667814, 6.902688
-4.800940, -4.915526, -4.290735, -5.775579
-10.667814, 6.902688, -11.665586, 6.969415
-11.665586, 6.969415, -12.332191, 7.714825
39.772116, 5.635481, 40.772054, 5.646635
-4.290735, -5.775579, -3.578958, -6.477985
-3.578958, -6.477985, -4.157238, -7.293823
-12.332191, 7.714825, -13.330366, 7.775222
-4.157238, -7.293823, -5.055504, -7.733276
-5.055504, -7.733276, -5.236419, -8.716775
-5.236419, -8.716775, -5.169589, -9.714539
-4.639061, -3.373633, -3.919061, -2.679659
29.365097, 14.740978, 30.310735, 14.559704
-13.330366, 7.775222, -14.320701, 7.913917
-5.169589, -9.714539, -6.069568, -10.150473
31.814913, 27.511960, 31.262466, 28.345508
31.262466, 28.345508, 30.546749, 29.043898
-4.800940, -4.915526, -5.796444, -5.010247
-14.320701, 7.913917, -14.654638, 8.856512
40.772054, 5.646635, 41.411663, 4.877935
